date,B0,chl_max,z_max,sig
2017-01-30,0.06318466336793561,1.1484317252370748,18.447828452752514,31.9878435458076
2018-01-23,5.037448729999691e-07,3.1114175188928117,19.697594218646486,11.240875921844658
2019-01-15,1.0332112670143555e-06,2.6953098672139126,20.999999041086717,17.341136354625203
2020-01-22,3.764359641074053e-05,2.069735108343976,19.970532175002457,19.523313226107195
2017-02-15,3.195633887972766e-10,1.3293185364784563,20.99999989221612,12.383545948546912
2018-02-14,7.940180250937259e-08,2.6343826490287547,20.9999584593717,12.65290550672687
2019-02-14,2.1226468404671563e-10,2.441992030899849,20.999997694268338,12.869344482753704
2020-02-24,2.405109156796268e-15,6.586675546774999,20.999997749487296,11.6538640903156
2017-03-08,0.10780218727596937,2.233958438553699,19.869594931301062,17.844341758945053
2017-03-20,0.11999999581532513,10.217449732789177,10.045991506399785,7.28624443363982
2018-03-06,0.0008065718688586055,1.8103912721783306,20.988969135283035,19.131991748369998
2018-03-26,1.4024737716653024e-09,2.7544413792527616,19.8500624092377,11.80915446295946
2019-03-06,4.262946235860033e-06,8.528019088210648,17.319583833387124,13.185477510202292
2019-03-21,6.121455226658514e-11,5.567056582672401,20.999999928555813,11.930997186744904
2017-04-10,0.11999990670776531,5.088971183453011,14.222587716967421,7.86008655333416
2018-04-09,0.11999813555515718,9.76064538552276,8.707366596879462,10.28711375719115
2018-04-23,0.11999923908682684,9.847447815899928,11.420934425230387,10.617087230473022
2019-04-01,6.6901503757124e-09,6.178670603775333,20.560435533408683,14.581261106264645
2019-04-23,0.11999913659649371,12.098948090979095,14.899258318938948,8.037107046115636
2017-05-02,6.876727961814262e-06,6.406994260755795,14.49865566720851,8.975879518973722
2017-05-15,0.1199999963123844,6.40086678018892,13.705950433545159,7.880770798007381
2018-05-15,5.4706431447106145e-09,15.364601114911611,12.488938512984369,8.226375367655686
2018-05-28,0.1199999746242883,12.186657748958963,8.07548540810682,5.085966947730293
2019-05-20,0.11999942057231734,5.105862258721895,-4.999958782092354,21.589833604332945
2020-05-05,4.559982242391056e-06,15.089399964776106,20.713864677757645,11.700597352140889
2017-06-01,0.002270296665129453,7.742620787248702,17.611428954193553,7.750536322712913
2017-06-20,0.11999999586673918,5.679536168228229,20.999999857124614,6.014561707012721
2018-06-12,0.11999998414097318,17.78545644280208,18.23832950118665,6.589523675798508
2019-06-03,1.886176126551049e-06,6.7013117004650695,17.72626226097586,7.362364718582533
2019-06-26,2.1650793046631143e-06,10.003040069701097,16.3608341718658,8.971874715995668
2020-06-02,0.11999999999999998,9.160031959621135,13.408312736937642,2.012005065266827
2020-06-15,0.11999994659213405,6.257765720726649,16.333625882017703,7.148663519879604
2020-06-30,0.11999999999999961,22.07536791582117,20.23451908922864,2.000003866638524
2017-07-04,0.11999990313718961,3.6092040425939054,20.999999105605657,7.779626644615459
2017-07-18,0.11999999439597762,6.8188918106453835,20.67392821015847,6.015578578946303
2018-07-02,0.1199999853122745,3.703633860246156,11.019397222670598,9.445733048990267
2018-07-17,0.11999874236929015,8.786805101899768,13.103978912242466,6.387041919825264
2018-07-30,0.11999989278920288,8.257513239275143,12.90869518393186,5.05783132523277
2019-07-11,0.0013982624731498517,5.75668436183356,17.399541161149326,12.874018598159344
2019-07-24,0.11999781210550484,11.282564289909985,16.033838243687217,5.901627365602065
2020-07-20,0.11999714312072214,3.984966108927731,20.999999869227672,9.090452316262137
2017-08-09,0.11319403450571187,3.206400039284053,-4.999063195922477,36.57099668897932
2017-08-22,0.11999999944160275,3.671168238333869,12.161839832377835,9.851028825579679
2018-08-22,0.11999999996311067,9.324585700754781,12.374804182378323,5.235854146664206
2019-08-05,0.11999999771959867,9.63776870696484,16.951833533826633,5.048776277205276
2019-08-28,0.1199998412987681,2.428815893342073,9.040017068198464,10.44488864561146
2020-08-04,3.764630889198438e-05,4.577233577147494,11.02728185161468,13.748685463628084
2020-08-20,0.11999717173838922,2.756050298217554,10.95567428415439,15.028281127884805
2017-09-04,0.1199999999791804,3.3013654684090836,11.109841248659249,5.669030294848338
2017-09-25,0.11999971873388955,4.3642680607340285,13.209970823887073,8.853537587726724
2018-09-12,0.11999883102572513,21.566860666478245,10.544642004251378,3.785523316396029
2018-09-26,0.11442467610223392,19.60663384050183,10.292951795437592,4.587570746195147
2019-09-11,0.11999988647756128,5.553627316021132,15.43168523626073,6.148083786465952
2019-09-24,0.11999999999999998,6.437279275441985,14.180661437601028,3.543830336517968
2020-09-09,0.019328197921248624,4.086760343345742,11.550986284838114,9.591434334341026
2020-09-23,0.11999999999930715,5.990847400043028,8.54469157249491,5.100289635842161
2016-10-17,0.11999999683020302,3.711838269076654,-4.999982944619252,11.617774669663591
2017-10-09,0.06811459401559783,3.7051815901461462,13.628331161956753,8.90961520638415
2017-10-24,1.296660180554205e-07,3.4587623364100453,14.969800602302803,9.693662163061385
2018-10-09,0.11999999849400084,4.407610778701803,11.02842537708349,7.006282967629489
2018-10-24,0.11999999999148818,1.9648494345254512,7.389382198083535,6.170693378105421
2019-10-14,1.8918525512464366e-07,2.584205940493722,17.186790084683626,14.50943063383909
2019-10-28,0.11999970600401587,5.830255775437317,3.267389361278731,9.601646554498423
2020-10-13,0.11999817269810298,5.590745171956765,8.372117637834886,6.613000275747462
2017-11-21,9.214722694319695e-07,6.191208265415833,18.262514373172003,20.056652424753914
2018-11-12,0.1141523170571661,4.670582236623386,6.551473952103722,7.471680239056734
2018-11-28,0.11999908870475262,5.160871909376139,5.524218290770696,4.668709223794991
2019-11-13,7.801747191999667e-07,7.682702948298224,17.50969319966474,19.564002658723005
2016-12-15,2.1328043216985583e-07,3.4339156862611198,10.547802649888851,11.018065468771391
2017-12-21,3.9920447064539343e-05,3.7834595402371307,20.999999981442556,13.1732575894612
2018-12-18,4.0243519961550406e-05,2.094381868657579,18.588604502308417,24.565865984868317
