date,B0,chl_max,z_max,sig
2003-01-20,1.259699874518656,0.10697149749693317,6.25579244245695,4.086175112932309
2005-01-10,2.815428307672171,4.459409015961401,20.999999919976418,83.05028397487487
2006-01-09,2.69821797295828,0.3364193211754654,11.336869645004384,2.000186192162768
2007-01-15,1.3925087889748966,1.8873762515275134,9.46141531532994,22.464455607692674
2008-01-08,0.7087075614248057,0.11543853746989924,1.9410163317600484,2.655802349261842
2009-01-21,5.508074162324596e-05,2.4275000109977185,18.123924133767474,38.42691655682327
2010-01-19,1.219960052997824e-08,1.1085673002220535,13.329910995390073,38.55281218858709
2011-01-10,1.514293194368473,0.7775248628443615,3.031428503518668,8.14883260725773
2012-01-11,1.487482230689718,0.17724973916074674,20.85453382859589,2.0245638568170357
2003-02-20,0.8856303111584969,0.003657025408968572,20.365649489443335,2.000002435491399
2004-02-04,0.7583437189363977,0.2626271964799496,9.958005566655572,9.8060462972156
2004-02-25,0.8165647007487276,0.04953588085002648,4.078506039931682,2.000066068280774
2005-02-07,1.0973862859045558e-07,5.5226048609275455,14.541362995268216,23.641280510513525
2006-02-06,0.8632587032020109,0.1665154084966486,11.943285916905555,8.841473302312382
2007-02-20,2.28782797082994,0.7866625135143857,11.63536932402969,19.704252303069172
2008-02-11,1.1849514632089344,0.135441109587889,3.495277777797382,2.000000217502499
2009-02-16,2.047869524140065,0.09088737226029732,20.99407808897049,2.0015646130932208
2010-02-24,1.2138403079570728,0.6920931328524477,6.196018559306308,3.6352300422554435
2011-02-14,1.0120218454687377,2.6499055231159088,4.2377095406888525,6.6259517055656145
2012-02-23,2.6549266993408996e-08,1.438641005223447,17.03422610107056,35.34639161446965
2003-03-10,1.4071023922426311,4.441545919564371,0.45806395611000433,10.350444123734968
2003-03-24,1.9882136178697707,13.326519798858985,3.903730481398815,7.576234005252735
2004-03-11,0.8312941871786188,0.8706745408878537,12.283331197111528,15.645092668883953
2004-03-29,2.0217769874593494,1.0440262449760227,20.999999070962936,11.497923913974832
2005-03-07,1.2970052418824094,1.9320461247642047,20.9999999758259,40.274103163719836
2005-03-21,3.9725997574169347,4.785989883546784,8.25140140945885,8.365224512582772
2006-03-15,0.46350241051905106,0.033290258268874606,3.9794523487442874,2.000000000011433
2006-03-27,0.429747653287903,0.9045359914109158,4.773574293208632,5.52239813027612
2007-03-06,3.3392800240624267,0.6375220613793151,17.28466048714778,2.369458592117748
2007-03-22,4.81167666868251,2.9445074527641224,-4.998936630514278,3.527818818254485
2008-03-03,1.973124494519861,2.367345249437892,3.97396202722897,22.242283115006686
2008-03-31,2.3870535206135832,1.7164523082871657,3.8539911866699357,4.266692572500144
2009-03-02,0.7887112766776018,0.6356174547179018,-4.9999999964825745,13.131851860504124
2009-03-17,2.6443026953492885,2.402246556179684,7.819722713263548,6.31067234292722
2010-03-29,3.412061350316116,5.368554626705087,5.824480478975876,7.766391640264462
2011-03-08,3.137832315549288,0.36213298000266997,10.000963716447325,4.574781212677899
2011-03-28,2.4412999765901313,15.568268213966398,3.3340661477463747,7.067164171038518
2012-03-08,3.204452589758867e-05,3.87091717093137,15.875444077937868,37.5929623532116
2012-03-19,1.105509908569782,7.530402306288993,5.893688887834288,13.3119932550643
2003-04-14,2.255248780266568,1.2632924432593389,-4.999999999999619,10.212760415967576
2003-04-28,2.9498882357154432,14.86640864538696,4.183888647348954,4.275565742910365
2004-04-14,0.002077289094510407,7.241098148669708,13.4791418586482,29.359082689905495
2004-04-26,9.205403303780404e-07,6.319572708193221,10.79392087177577,12.668060708697235
2005-04-04,3.1417417481944425,10.249235328082714,6.17049359117031,4.136332944974107
2005-04-18,7.233025757859947,9.732827873221133,2.1314591390098045,2.375304960311933
2005-04-26,4.510215527937404,25.9180495023022,2.7421386029876267,2.0000000096931245
2006-04-18,7.233025757859947,9.732827873221133,2.1314591390098045,2.375304960311933
2006-04-24,3.0859016839903086,13.403074812826587,-0.042832685054705034,6.686796530641983
2007-04-02,2.8044101850524705,6.712762612373542,5.364548532657538,8.800375023004054
2007-04-16,3.854911883800883,10.763271985397662,2.973847889456043,2.000000001321862
2008-04-09,1.7123087438828377,5.3602860960374015,6.206329625996231,15.999615942670694
2008-04-21,2.7636843696048214,8.43911726885788,-0.16050477973946822,4.949992903968536
2009-04-06,4.5469359290160005,1.619849191070955,1.7766761417412629,2.0000000229867783
2009-04-21,2.0179834501141185,7.230507730285607,6.920675477974691,6.008454509569404
2010-04-06,3.0637086321026668,3.4222902765098038,6.790607285303914,5.82941910362187
2010-04-19,4.696270414919786,11.79470349290049,2.8474128808070764,3.622731290571775
2011-04-18,3.3002118554346858,7.34055740545837,5.795588659510658,5.549780901546881
2012-04-26,0.06942073673161697,9.164237945326285,0.561582099457856,28.50374024333475
2003-05-12,1.711831982343638,4.947958224339472,10.577076219209951,2.000000000058354
2003-05-27,0.7028301366681444,6.710376821877301,3.459467491623567,3.4928681067516485
2004-05-10,7.2981764392131465,3.739915612147303,6.498881342813605,6.194328187092324
2004-05-25,2.2817178320617018,4.333515898334582,6.279317277299199,5.866261606580931
2005-05-17,0.977073068926722,12.997951921757984,3.852894678849976,3.943503551912212
2006-05-15,0.0005758959675174678,1.5033508544201482,7.584013391610956,18.85892196446752
2007-05-21,2.265428848813995e-08,4.74440789877001,11.953595133934256,8.651431918881306
2008-05-13,1.2114039204006846,5.2195715644620435,8.787857072702117,3.6248789955946874
2008-05-22,1.087391037937467,3.9078887429887468,2.8621539920071895,2.4120207801605744
2009-05-12,0.6125340253425761,4.747134895472542,9.062855941523598,8.204846457135403
2009-05-25,0.4288225923323608,1.720575589225886,11.089796821766901,8.481183234410688
2010-05-03,2.373020623495533,8.566738103594147,6.562374024550232,7.904867720025477
2010-05-17,0.85445152906578,4.8946586967971895,7.522453396951495,9.69213270481923
2011-05-02,2.5390082505807676,9.92050497884882,11.866198757819408,4.795213415254286
2011-05-11,2.4305026868055637,12.707589444651548,11.247548172815177,2.083974086702298
2011-05-30,1.9265119190224549,14.68686318958903,17.617008187935,2.5695114213583676
2012-05-24,0.42442760979996497,1.2372833064489732,3.315896704882219,2.0000000011238983
2003-06-10,1.8134460903752734,32.19043633355026,7.438509749987559,2.000000000076408
2003-06-23,2.7383340049697393,9.05519335847449,7.166054570982869,2.2571908068485875
2004-06-07,1.2206303739726838,4.116730337133552,11.96702509296981,5.443065038150454
2004-06-21,1.6963867380300606,4.911853388954722,8.456339600894017,6.132567002922376
2005-06-06,0.7559777980058644,8.930404334710769,9.388583970156246,3.2568213832812085
2005-06-20,0.17706874977061246,1.6602778882960445,8.46597852461245,10.322012119649793
2006-06-06,0.386489519485409,1.6184776558559972,5.606591718183206,8.294268416615742
2006-06-12,0.9963125000103116,6.70844078428977,12.078169675511738,5.344751950257954
2007-06-04,4.1465192574818464e-08,7.535549487840269,11.892148930711198,8.61262602664637
